"cs_id","regioin_cd"
"3765","46900"
"4647","46900"
"4650","46900"
"5415","46900"
"8079","46900"
"122","46910"
"193","46910"
"4960","46910"
"5573","46910"
"5574","46910"
"5575","46910"
"7316","46910"
"7317","46910"
"8885","46910"
"8905","46910"
"8906","46910"
"63","47110"
"201","47110"
"1629","47110"
"2518","47110"
"2520","47110"
"3211","47110"
"3413","47110"
"3430","47110"
"3439","47110"
"3440","47110"
"3781","47110"
"4409","47110"
"4419","47110"
"4420","47110"
"4425","47110"
"4869","47110"
"4870","47110"
"4872","47110"
"4873","47110"
"4874","47110"
"4875","47110"
"4876","47110"
"4877","47110"
"4878","47110"
"4879","47110"
"5290","47110"
"5291","47110"
"8091","47110"
"275","47111"
"650","47111"
"651","47111"
"1630","47111"
"1632","47111"
"1634","47111"
"1635","47111"
"1686","47111"
"1955","47111"
"1956","47111"
"1957","47111"
"1958","47111"
"1970","47111"
"2177","47111"
"2318","47111"
"2519","47111"
"2521","47111"
"2657","47111"
"3160","47111"
"3226","47111"
"3252","47111"
"3329","47111"
"3441","47111"
"3771","47111"
"3785","47111"
"4417","47111"
"4418","47111"
"4423","47111"
"4431","47111"
"4434","47111"
"4853","47111"
"4854","47111"
"4855","47111"
"4871","47111"
"4880","47111"
"5603","47111"
"5645","47111"
"5731","47111"
"5812","47111"
"271","47130"
"465","47130"
"646","47130"
"1954","47130"
"2175","47130"
"2515","47130"
"2516","47130"
"2517","47130"
"2749","47130"
"2860","47130"
"2884","47130"
"3269","47130"
"3292","47130"
"3328","47130"
"4012","47130"
"4403","47130"
"4432","47130"
"4436","47130"
"4559","47130"
"4843","47130"
"4844","47130"
"4845","47130"
"5288","47130"
"5351","47130"
"5352","47130"
"7060","47130"
"8086","47130"
"59","47150"
"1103","47150"
"1104","47150"
"1621","47150"
"1622","47150"
"1624","47150"
"1625","47150"
"1626","47150"
"1627","47150"
"4004","47150"
"4023","47150"
"4437","47150"
"4484","47150"
"4811","47150"
"5785","47150"
"5786","47150"
"8087","47150"
"56","47170"
"647","47170"
"648","47170"
"649","47170"
"1100","47170"
"1688","47170"
"1689","47170"
"1690","47170"
"1691","47170"
"1692","47170"
"1693","47170"
"1971","47170"
"2193","47170"
"2239","47170"
"2485","47170"
"2486","47170"
"2689","47170"
"2693","47170"
"2858","47170"
"3122","47170"
"3123","47170"
"3126","47170"
"3753","47170"
"3755","47170"
"3756","47170"
"4265","47170"
"4276","47170"
"4277","47170"
"4505","47170"
"5085","47170"
"5124","47170"
"5125","47170"
"5234","47170"
"5235","47170"
"5236","47170"
"5237","47170"
"5627","47170"
"8061","47170"
"58","47190"
"466","47190"
"467","47190"
"468","47190"
"653","47190"
"655","47190"
"1694","47190"
"2195","47190"
"3124","47190"
"3319","47190"
"3330","47190"
"3344","47190"
"3456","47190"
"3754","47190"
"4280","47190"
"4485","47190"
"5084","47190"
"5138","47190"
"5139","47190"
"5140","47190"
"5141","47190"
"5142","47190"
"5143","47190"
"5144","47190"
"5146","47190"
"5148","47190"
"5149","47190"
"5702","47190"
"5823","47190"
"5824","47190"
"5825","47190"
"5827","47190"
"5828","47190"
"5829","47190"
"5830","47190"
"8062","47190"
"273","47210"
"882","47210"
"4518","47210"
"5255","47210"
"5256","47210"
"5257","47210"
"157","47230"
"2171","47230"
"4422","47230"
"4424","47230"
"4426","47230"
"4427","47230"
"4428","47230"
"4429","47230"
"4435","47230"
"4859","47230"
"4860","47230"
"4861","47230"
"4862","47230"
"5609","47230"
"5610","47230"
"8090","47230"
"272","47250"
"1696","47250"
"1697","47250"
"1698","47250"
"2198","47250"
"2199","47250"
"3192","47250"
"3231","47250"
"3270","47250"
"3271","47250"
"3272","47250"
"4247","47250"
"4473","47250"
"5480","47250"
"5481","47250"
"5869","47250"
"5870","47250"
"5871","47250"
"8064","47250"
"274","47280"
"1110","47280"
"4529","47280"
"4531","47280"
"5128","47280"
"5129","47280"
"5130","47280"
"5131","47280"
"5132","47280"
"5133","47280"
"5134","47280"
"5671","47280"
"5852","47280"
"6965","47280"
"8063","47280"
"1610","47290"
"1612","47290"
"1950","47290"
"1951","47290"
"1952","47290"
"2169","47290"
"2317","47290"
"2768","47290"
"2822","47290"
"2844","47290"
"2850","47290"
"3189","47290"
"3536","47290"
"4008","47290"
"4013","47290"
"4015","47290"
"4020","47290"
"4021","47290"
"4365","47290"
"4366","47290"
"4399","47290"
"4404","47290"
"4405","47290"
"4408","47290"
"4410","47290"
"4411","47290"
"4438","47290"
"4827","47290"
"4828","47290"
"4829","47290"
"4830","47290"
"4831","47290"
"4832","47290"
"4833","47290"
"4834","47290"
"4835","47290"
"4836","47290"
"4837","47290"
"4838","47290"
"4839","47290"
"4840","47290"
"4841","47290"
"4842","47290"
"5604","47290"
"8085","47290"
"3535","47720"
"4512","47720"
"5376","47720"
"158","47730"
"3139","47730"
"3140","47730"
"3401","47730"
"4474","47730"
"4475","47730"
"5250","47730"
"5251","47730"
"5252","47730"
"5454","47730"
"5784","47730"
"8065","47730"
"332","47750"
"3393","47750"
"4470","47750"
"4471","47750"
"5137","47750"
"5145","47750"
"5147","47750"
"3371","47760"
"3372","47760"
"4472","47760"
"5441","47760"
"5465","47760"
"277","47770"
"2179","47770"
"3392","47770"
"4858","47770"
"5643","47770"
"8089","47770"
"3052","47820"
"3058","47820"
"883","47830"
"4006","47830"
"4016","47830"
"4019","47830"
"4414","47830"
"4415","47830"
"4421","47830"
"4430","47830"
"4846","47830"
"4847","47830"
"4848","47830"
"4849","47830"
"4850","47830"
"5722","47830"
"3445","47840"
"3861","47840"
"4796","47840"
"159","47850"
"1105","47850"
"3521","47850"
"3787","47850"
"4017","47850"
"4026","47850"
"4029","47850"
"4279","47850"
"4362","47850"
"4364","47850"
"4406","47850"
"4407","47850"
"4812","47850"
"4813","47850"
"4865","47850"
"4866","47850"
"4867","47850"
"4868","47850"
"5543","47850"
"3414","47900"
"4510","47900"
"5244","47900"
"5245","47900"
"5246","47900"
"5247","47900"
"5248","47900"
"5249","47900"
"7259","47900"
"3534","47920"
"4486","47920"
"5350","47920"
"5362","47920"
"5363","47920"
"5364","47920"
"5365","47920"
"276","47930"
"2969","47930"
"3525","47930"
"5243","47930"
"6999","47930"
"4397","47940"
"4398","47940"
"4400","47940"
"4401","47940"
"4402","47940"
"74","48121"
"81","48121"
"196","48121"
"255","48121"
"462","48121"
"900","48121"
"902","48121"
"2001","48121"
"2003","48121"
"2471","48121"
"2627","48121"
"2801","48121"
"3066","48121"
"3648","48121"
"3748","48121"
"4235","48121"
"4236","48121"
"4241","48121"
"4254","48121"
"4481","48121"
"4785","48121"
"77","48123"
"898","48123"
"1752","48123"
"1754","48123"
"1755","48123"
"1995","48123"
"3426","48123"
"4170","48123"
"4178","48123"
"4494","48123"
"4498","48123"
"5156","48123"
"78","48125"
"197","48125"
"198","48125"
"460","48125"
"897","48125"
"1996","48125"
"1997","48125"
"2329","48125"
"2841","48125"
"2906","48125"
"3446","48125"
"3746","48125"
"3747","48125"
"5706","48125"
"8051","48125"
"83","48129"
"280","48129"
"903","48129"
"1136","48129"
"1143","48129"
"1761","48129"
"1762","48129"
"1763","48129"
"2770","48129"
"4202","48129"
"4203","48129"
"4204","48129"
"4777","48129"
"5105","48129"
"5157","48129"
"5348","48129"
"5349","48129"
"6963","48129"
"8055","48129"
"82","48170"
"1138","48170"
"1139","48170"
"1140","48170"
"1141","48170"
"1142","48170"
"2006","48170"
"2007","48170"
"2219","48170"
"2426","48170"
"2665","48170"
"2696","48170"
"3378","48170"
"3511","48170"
"3646","48170"
"3750","48170"
"4206","48170"
"4207","48170"
"4208","48170"
"4209","48170"
"4210","48170"
"4211","48170"
"4212","48170"
"4213","48170"
"4482","48170"
"5082","48170"
"5099","48170"
"5100","48170"
"5101","48170"
"5102","48170"
"5103","48170"
"5775","48170"
"5776","48170"
"5777","48170"
"7356","48170"
"85","48220"
"464","48220"
"1151","48220"
"1765","48220"
"1766","48220"
"2008","48220"
"2009","48220"
"2010","48220"
"2221","48220"
"2222","48220"
"2332","48220"
"3303","48220"
"3363","48220"
"3458","48220"
"3512","48220"
"4176","48220"
"4179","48220"
"4181","48220"
"4182","48220"
"5098","48220"
"5214","48220"
"5215","48220"
"5216","48220"
"5515","48220"
"5599","48220"
"5600","48220"
"79","48240"
"1134","48240"
"1759","48240"
"2216","48240"
"3425","48240"
"3457","48240"
"3703","48240"
"4214","48240"
"4218","48240"
"5083","48240"
"5774","48240"
"8053","48240"
"64","48250"
"364","48250"
"365","48250"
"366","48250"
"892","48250"
"893","48250"
"894","48250"
"895","48250"
"1126","48250"
"1129","48250"
"1131","48250"
"1736","48250"
"1737","48250"
"1739","48250"
"1740","48250"
"1741","48250"
"1742","48250"
"2207","48250"
"2208","48250"
"2209","48250"
"2735","48250"
"3089","48250"
"3090","48250"
"3095","48250"
"3116","48250"
"3187","48250"
"3629","48250"
"3802","48250"
"3807","48250"
"3812","48250"
"3973","48250"
"3974","48250"
"3975","48250"
"3976","48250"
"3989","48250"
"3990","48250"
"4501","48250"
"4502","48250"
"4503","48250"
"4818","48250"
"4821","48250"
"5344","48250"
"5882","48250"
"7416","48250"
"8105","48250"
"163","48270"
"1757","48270"
"1758","48270"
"2330","48270"
"2712","48270"
"2758","48270"
"3751","48270"
"4487","48270"
"4492","48270"
"4495","48270"
"4496","48270"
"4497","48270"
"5090","48270"
"5104","48270"
"5847","48270"
"5848","48270"
"5849","48270"
"6681","48270"
"8052","48270"
"279","48310"
"904","48310"
"1144","48310"
"1145","48310"
"1146","48310"
"1147","48310"
"1148","48310"
"1149","48310"
"1150","48310"
"1767","48310"
"2225","48310"
"2236","48310"
"2333","48310"
"2472","48310"
"3379","48310"
"3402","48310"
"3937","48310"
"4249","48310"
"4304","48310"
"4306","48310"
"4307","48310"
"4308","48310"
"4310","48310"
"4311","48310"
"4312","48310"
"4313","48310"
"4314","48310"
"5202","48310"
"5203","48310"
"5204","48310"
"5205","48310"
"5783","48310"
"8046","48310"
"84","48320"
"191","48320"
"254","48320"
"380","48320"
"899","48320"
"901","48320"
"2212","48320"
"3141","48320"
"3347","48320"
"4234","48320"
"4237","48320"
"4238","48320"
"4239","48320"
"4240","48320"
"4788","48320"
"5127","48320"
"5135","48320"
"5136","48320"
"5772","48320"
"5773","48320"
"8048","48320"
"162","48330"
"499","48330"
"501","48330"
"502","48330"
"890","48330"
"891","48330"
"1120","48330"
"1121","48330"
"1123","48330"
"1124","48330"
"1734","48330"
"2203","48330"
"2204","48330"
"2205","48330"
"2251","48330"
"2420","48330"
"2421","48330"
"2422","48330"
"2655","48330"
"2741","48330"
"2786","48330"
"3088","48330"
"3093","48330"
"3112","48330"
"3117","48330"
"3156","48330"
"3188","48330"
"3238","48330"
"3809","48330"
"3810","48330"
"3811","48330"
"3986","48330"
"5345","48330"
"5346","48330"
"5677","48330"
"5678","48330"
"5888","48330"
"5889","48330"
"5890","48330"
"5892","48330"
"5893","48330"
"8109","48330"
"80","48720"
"86","48730"
"2005","48730"
"2331","48730"
"2956","48730"
"3025","48730"
"3026","48730"
"4187","48730"
"4188","48730"
"4476","48730"
"4477","48730"
"4478","48730"
"4479","48730"
"4480","48730"
"5316","48730"
"5386","48730"
"5780","48730"
"8058","48730"
"166","48740"
"2476","48740"
"2477","48740"
"2759","48740"
"3428","48740"
"4292","48740"
"4293","48740"
"4303","48740"
"4305","48740"
"4491","48740"
"4493","48740"
"4687","48740"
"4792","48740"
"4889","48740"
"4893","48740"
"4895","48740"
"8056","48740"
"2211","48820"
"2473","48820"
"3394","48820"
"3752","48820"
"4219","48820"
"4316","48820"
"4317","48820"
"4488","48820"
"5370","48820"
"5371","48820"
"8049","48820"
"75","48840"
"2223","48840"
"2224","48840"
"4215","48840"
"4216","48840"
"4217","48840"
"4507","48840"
"4508","48840"
"5106","48840"
"5115","48840"
"5116","48840"
"5126","48840"
"8050","48840"
"322","48850"
"1768","48850"
"2011","48850"
"2478","48850"
"2479","48850"
"3427","48850"
"4193","48850"
"4196","48850"
"4197","48850"
"4198","48850"
"4200","48850"
"4201","48850"
"5339","48850"
"5340","48850"
"5341","48850"
"5342","48850"
"5343","48850"
"8057","48850"
"164","48860"
"2474","48860"
"2475","48860"
"3749","48860"
"4228","48860"
"4229","48860"
"5086","48860"
"5087","48860"
"5088","48860"
"5089","48860"
"5091","48860"
"5092","48860"
"5093","48860"
"5372","48860"
"5373","48860"
"5668","48860"
"5669","48860"
"8054","48860"
"167","48870"
"905","48870"
"2482","48870"
"2483","48870"
"3403","48870"
"4167","48870"
"4168","48870"
"4294","48870"
"4295","48870"
"4296","48870"
"4297","48870"
"4298","48870"
"4299","48870"
"5107","48870"
"5108","48870"
"5109","48870"
"5111","48870"
"5112","48870"
"8059","48870"
"73","48880"
"2227","48880"
"4189","48880"
"4190","48880"
"4504","48880"
"5155","48880"
"5326","48880"
"321","48890"
"2214","48890"
"2484","48890"
"4191","48890"
"5369","48890"
"8060","48890"
"134","50110"
"136","50110"
"137","50110"
"199","50110"
"256","50110"
"257","50110"
"258","50110"
"259","50110"
"386","50110"
"403","50110"
"404","50110"
"405","50110"
"406","50110"
"407","50110"
"409","50110"
"412","50110"
"414","50110"
"415","50110"
"416","50110"
"417","50110"
"419","50110"
"420","50110"
"421","50110"
"678","50110"
"1152","50110"
"1153","50110"
"1154","50110"
"1155","50110"
"1156","50110"
"1157","50110"
"1158","50110"
"1159","50110"
"1160","50110"
"1161","50110"
"1162","50110"
"1163","50110"
"1164","50110"
"1165","50110"
"1166","50110"
"1167","50110"
"1168","50110"
"1169","50110"
"1170","50110"
"1172","50110"
"1175","50110"
"1176","50110"
"1177","50110"
"1178","50110"
"1179","50110"
"1180","50110"
"1181","50110"
"1182","50110"
"1183","50110"
"1184","50110"
"1185","50110"
"1186","50110"
"1187","50110"
"1188","50110"
"1189","50110"
"1190","50110"
"1191","50110"
"1192","50110"
"1193","50110"
"1194","50110"
"1195","50110"
"1196","50110"
"1197","50110"
"1198","50110"
"1199","50110"
"1200","50110"
"1201","50110"
"1202","50110"
"1204","50110"
"1205","50110"
"1206","50110"
"1208","50110"
"1209","50110"
"1769","50110"
"1770","50110"
"1772","50110"
"1773","50110"
"1775","50110"
"1776","50110"
"1777","50110"
"1778","50110"
"1782","50110"
"1783","50110"
"2012","50110"
"2013","50110"
"2015","50110"
"2016","50110"
"2017","50110"
"2018","50110"
"2229","50110"
"2230","50110"
"2232","50110"
"2233","50110"
"2336","50110"
"2427","50110"
"2626","50110"
"2750","50110"
"2762","50110"
"2899","50110"
"2976","50110"
"2983","50110"
"3023","50110"
"3024","50110"
"3041","50110"
"3042","50110"
"3043","50110"
"3137","50110"
"3165","50110"
"3256","50110"
"3282","50110"
"3302","50110"
"3362","50110"
"3366","50110"
"3367","50110"
"3368","50110"
"3404","50110"
"3448","50110"
"3461","50110"
"3467","50110"
"3643","50110"
"3644","50110"
"3830","50110"
"3831","50110"
"3832","50110"
"3833","50110"
"3840","50110"
"3842","50110"
"3862","50110"
"4655","50110"
"4656","50110"
"4657","50110"
"4694","50110"
"4695","50110"
"4697","50110"
"4698","50110"
"4699","50110"
"4700","50110"
"4701","50110"
"4702","50110"
"4703","50110"
"4704","50110"
"4724","50110"
"4763","50110"
"5014","50110"
"5440","50110"
"5445","50110"
"5446","50110"
"5447","50110"
"5640","50110"
"5703","50110"
"5801","50110"
"5802","50110"
"5803","50110"
"5804","50110"
"5806","50110"
"8135","50110"
"8136","50110"
"133","50130"
"382","50130"
"384","50130"
"385","50130"
"425","50130"
"427","50130"
"428","50130"
"429","50130"
"430","50130"
"431","50130"
"433","50130"
"434","50130"
"435","50130"
"436","50130"
"438","50130"
"440","50130"
"441","50130"
"1210","50130"
"1211","50130"
"1213","50130"
"1214","50130"
"1215","50130"
"1216","50130"
"1217","50130"
"1218","50130"
"1785","50130"
"1786","50130"
"2980","50130"
"3029","50130"
"3030","50130"
"3053","50130"
"3380","50130"
"3382","50130"
"3449","50130"
"3450","50130"
"3834","50130"
"3835","50130"
"3836","50130"
"3837","50130"
"3838","50130"
"3839","50130"
"3864","50130"
"4706","50130"
"4707","50130"
"4755","50130"
"4756","50130"
"4757","50130"
"5450","50130"
"5585","50130"
"5792","50130"
"8134","50130"
"43","51110"
"399","51110"
"1042","51110"
"2082","51110"
"2083","51110"
"2084","51110"
"2085","51110"
"2086","51110"
"2087","51110"
"2088","51110"
"2089","51110"
"2090","51110"
"2092","51110"
"2241","51110"
"2245","51110"
"2902","51110"
"3334","51110"
"3641","51110"
"3714","51110"
"3722","51110"
"4283","51110"
"4288","51110"
"4289","51110"
"4634","51110"
"4744","51110"
"5385","51110"
"5395","51110"
"5485","51110"
"5491","51110"
"5508","51110"
"5509","51110"
"5628","51110"
"5771","51110"
"6756","51110"
"8026","51110"
"44","51130"
"1043","51130"
"1046","51130"
"1047","51130"
"1443","51130"
"1444","51130"
"1445","51130"
"1446","51130"
"1879","51130"
"1880","51130"
"2093","51130"
"2094","51130"
"2095","51130"
"2096","51130"
"2097","51130"
"2296","51130"
"2298","51130"
"2391","51130"
"2734","51130"
"3301","51130"
"3320","51130"
"3361","51130"
"3505","51130"
"3712","51130"
"3715","51130"
"3721","51130"
"3723","51130"
"4357","51130"
"4600","51130"
"5466","51130"
"5468","51130"
"5506","51130"
"5507","51130"
"5572","51130"
"42","51150"
"1050","51150"
"1452","51150"
"2099","51150"
"2100","51150"
"2101","51150"
"2102","51150"
"2103","51150"
"2104","51150"
"2105","51150"
"2107","51150"
"2112","51150"
"2393","51150"
"2394","51150"
"2433","51150"
"2434","51150"
"2435","51150"
"2436","51150"
"2437","51150"
"2438","51150"
"2439","51150"
"2775","51150"
"2909","51150"
"3383","51150"
"3636","51150"
"3638","51150"
"3716","51150"
"3900","51150"
"3901","51150"
"4285","51150"
"4286","51150"
"4605","51150"
"4970","51150"
"4971","51150"
"5230","51150"
"5492","51150"
"5493","51150"
"5510","51150"
"8005","51150"
"148","51170"
"1462","51170"
"1463","51170"
"1464","51170"
"2113","51170"
"3519","51170"
"3717","51170"
"3902","51170"
"3903","51170"
"4611","51170"
"5239","51170"
"5240","51170"
"5241","51170"
"5636","51170"
"5794","51170"
"267","51190"
"2109","51190"
"4654","51190"
"4658","51190"
"4692","51190"
"5403","51190"
"5498","51190"
"5499","51190"
"5502","51190"
"266","51210"
"1459","51210"
"1883","51210"
"2111","51210"
"3243","51210"
"3724","51210"
"4300","51210"
"4301","51210"
"4302","51210"
"5484","51210"
"8027","51210"
"268","51230"
"1453","51230"
"1454","51230"
"1455","51230"
"1456","51230"
"2395","51230"
"2396","51230"
"2641","51230"
"3178","51230"
"3299","51230"
"3300","51230"
"3313","51230"
"5495","51230"
"5496","51230"
"265","51720"
"1877","51720"
"3386","51720"
"3406","51720"
"3434","51720"
"5229","51720"
"5488","51720"
"5781","51720"
"5782","51720"
"8030","51720"
"326","51730"
"846","51730"
"1049","51730"
"3719","51730"
"3725","51730"
"4640","51730"
"4641","51730"
"4642","51730"
"4958","51730"
"4959","51730"
"5232","51730"
"5503","51730"
"5504","51730"
"5845","51730"
"1460","51750"
"3059","51750"
"3433","51750"
"4601","51750"
"5489","51750"
"5490","51750"
"6956","51750"
"6976","51750"
"270","51760"
"2440","51760"
"2441","51760"
"2442","51760"
"2443","51760"
"3642","51760"
"3718","51760"
"4284","51760"
"4604","51760"
"5318","51760"
"5319","51760"
"5320","51760"
"5321","51760"
"5322","51760"
"5323","51760"
"5324","51760"
"5494","51760"
"2444","51770"
"2445","51770"
"2446","51770"
"3934","51770"
"4630","51770"
"5458","51770"
"5473","51770"
"5474","51770"
"5475","51770"
"5476","51770"
"5477","51770"
"5500","51770"
"5642","51770"
"327","51780"
"8029","51780"
"3720","51790"
"3933","51790"
"5788","51790"
"1447","51800"
"1448","51800"
"1881","51800"
"3060","51800"
"3214","51800"
"3385","51800"
"4290","51800"
"4291","51800"
"5313","51800"
"5314","51800"
"189","51810"
"3529","51810"
"4506","51810"
"4653","51810"
"5377","51810"
"5378","51810"
"5379","51810"
"5380","51810"
"5381","51810"
"5382","51810"
"5383","51810"
"5384","51810"
"5511","51810"
"5670","51810"
"328","51820"
"3360","51820"
"3396","51820"
"3465","51820"
"4373","51820"
"5512","51820"
"269","51830"
"2299","51830"
"3405","51830"
"3639","51830"
"4606","51830"
"4607","51830"
"8028","51830"
"400","52111"
"1568","52111"
"1572","52111"
"1573","52111"
"1575","52111"
"1931","52111"
"2406","52111"
"2407","52111"
"2568","52111"
"2569","52111"
"2869","52111"
"2878","52111"
"3038","52111"
"3825","52111"
"3827","52111"
"3880","52111"
"4270","52111"
"4271","52111"
"5004","52111"
"5010","52111"
"5011","52111"
"5012","52111"
"5013","52111"
"132","52113"
"316","52113"
"1085","52113"
"1086","52113"
"1542","52113"
"1543","52113"
"1544","52113"
"1545","52113"
"1546","52113"
"1549","52113"
"1550","52113"
"1552","52113"
"1554","52113"
"1555","52113"
"1556","52113"
"1922","52113"
"1923","52113"
"2306","52113"
"2307","52113"
"2402","52113"
"2560","52113"
"2639","52113"
"2680","52113"
"2723","52113"
"2816","52113"
"2986","52113"
"3054","52113"
"3169","52113"
"3219","52113"
"3352","52113"
"3518","52113"
"3668","52113"
"3829","52113"
"4148","52113"
"4258","52113"
"4259","52113"
"4267","52113"
"4268","52113"
"4269","52113"
"4468","52113"
"4469","52113"
"4663","52113"
"4664","52113"
"4680","52113"
"5113","52113"
"5114","52113"
"5117","52113"
"5118","52113"
"5119","52113"
"5120","52113"
"5121","52113"
"5233","52113"
"5605","52113"
"5606","52113"
"8132","52113"
"628","52130"
"869","52130"
"1563","52130"
"1564","52130"
"1565","52130"
"1567","52130"
"1929","52130"
"1930","52130"
"2142","52130"
"2309","52130"
"2561","52130"
"2562","52130"
"2563","52130"
"2564","52130"
"2745","52130"
"2999","52130"
"3143","52130"
"3144","52130"
"3217","52130"
"3663","52130"
"3826","52130"
"3905","52130"
"4934","52130"
"4935","52130"
"4936","52130"
"4937","52130"
"5253","52130"
"5254","52130"
"131","52140"
"1089","52140"
"1090","52140"
"1562","52140"
"2140","52140"
"2635","52140"
"2894","52140"
"4260","52140"
"4263","52140"
"4264","52140"
"5094","52140"
"5095","52140"
"5096","52140"
"5097","52140"
"5691","52140"
"5808","52140"
"5809","52140"
"8128","52140"
"8129","52140"
"9318","52140"
"175","52180"
"1557","52180"
"1558","52180"
"1559","52180"
"1560","52180"
"2137","52180"
"2403","52180"
"3056","52180"
"3828","52180"
"4675","52180"
"4676","52180"
"4677","52180"
"4678","52180"
"5858","52180"
"8133","52180"
"172","52190"
"1926","52190"
"2134","52190"
"2135","52190"
"2308","52190"
"3435","52190"
"3523","52190"
"5439","52190"
"130","52210"
"3517","52210"
"4261","52210"
"4671","52210"
"4679","52210"
"5150","52210"
"5151","52210"
"5153","52210"
"5368","52210"
"5859","52210"
"2557","52710"
"2558","52710"
"2559","52710"
"2950","52710"
"4262","52710"
"4659","52710"
"5006","52710"
"176","52720"
"2136","52720"
"3284","52720"
"3524","52720"
"4668","52720"
"4669","52720"
"5152","52720"
"5154","52720"
"315","52730"
"5068","52730"
"5069","52730"
"8126","52730"
"174","52740"
"2138","52740"
"3708","52740"
"3709","52740"
"5607","52740"
"8131","52740"
"173","52750"
"3111","52750"
"3665","52750"
"5437","52750"
"5601","52750"
"8130","52750"
"2139","52770"
"3664","52770"
"4938","52770"
"171","52790"
"388","52790"
"4266","52790"
"4670","52790"
"8125","52790"
"314","52800"
"4665","52800"
"5811","52800"
"8127","52800"
